,Month,NonRecreationVisitors,RecreationVisitors,UnitCode,UnitName,Year
76895,8,0,71570,WOTR,Wolf Trap NP for the Performing Arts,2021
76896,9,0,49893,WOTR,Wolf Trap NP for the Performing Arts,2021
76897,10,0,8653,WOTR,Wolf Trap NP for the Performing Arts,2021
76898,11,0,9618,WOTR,Wolf Trap NP for the Performing Arts,2021
76899,12,0,7706,WOTR,Wolf Trap NP for the Performing Arts,2021
76900,1,0,7098,WOTR,Wolf Trap NP for the Performing Arts,2022
76901,2,0,5568,WOTR,Wolf Trap NP for the Performing Arts,2022
76902,3,0,6172,WOTR,Wolf Trap NP for the Performing Arts,2022
76903,4,0,7674,WOTR,Wolf Trap NP for the Performing Arts,2022
76904,5,0,16605,WOTR,Wolf Trap NP for the Performing Arts,2022
76905,6,0,100006,WOTR,Wolf Trap NP for the Performing Arts,2022
76906,7,0,96280,WOTR,Wolf Trap NP for the Performing Arts,2022
76907,8,0,116771,WOTR,Wolf Trap NP for the Performing Arts,2022
76908,9,0,66424,WOTR,Wolf Trap NP for the Performing Arts,2022
76909,10,0,7486,WOTR,Wolf Trap NP for the Performing Arts,2022
76910,11,0,6314,WOTR,Wolf Trap NP for the Performing Arts,2022
76911,12,0,9099,WOTR,Wolf Trap NP for the Performing Arts,2022
76912,1,0,5134,WOTR,Wolf Trap NP for the Performing Arts,2023
76913,2,0,4274,WOTR,Wolf Trap NP for the Performing Arts,2023
76914,3,0,5319,WOTR,Wolf Trap NP for the Performing Arts,2023
76915,4,0,7760,WOTR,Wolf Trap NP for the Performing Arts,2023
76916,5,0,30177,WOTR,Wolf Trap NP for the Performing Arts,2023
76917,6,0,132412,WOTR,Wolf Trap NP for the Performing Arts,2023
76918,7,0,106628,WOTR,Wolf Trap NP for the Performing Arts,2023
76919,8,0,118775,WOTR,Wolf Trap NP for the Performing Arts,2023
76920,9,0,63683,WOTR,Wolf Trap NP for the Performing Arts,2023
76921,10,0,6500,WOTR,Wolf Trap NP for the Performing Arts,2023
76922,11,0,4935,WOTR,Wolf Trap NP for the Performing Arts,2023
76923,12,0,3411,WOTR,Wolf Trap NP for the Performing Arts,2023
76924,1,0,2733,WOTR,Wolf Trap NP for the Performing Arts,2024
76925,2,0,4041,WOTR,Wolf Trap NP for the Performing Arts,2024
76926,3,0,4269,WOTR,Wolf Trap NP for the Performing Arts,2024
76927,4,0,7066,WOTR,Wolf Trap NP for the Performing Arts,2024
76928,5,0,14924,WOTR,Wolf Trap NP for the Performing Arts,2024
76929,6,0,118594,WOTR,Wolf Trap NP for the Performing Arts,2024
76930,1,186,8682,WRBR,Wright Brothers NMEM,2007
76931,2,168,7235,WRBR,Wright Brothers NMEM,2007
76932,3,186,28210,WRBR,Wright Brothers NMEM,2007
76933,4,180,52152,WRBR,Wright Brothers NMEM,2007
76934,5,186,49323,WRBR,Wright Brothers NMEM,2007
76935,6,180,70192,WRBR,Wright Brothers NMEM,2007
76936,7,186,102471,WRBR,Wright Brothers NMEM,2007
76937,8,186,76732,WRBR,Wright Brothers NMEM,2007
76938,9,180,37466,WRBR,Wright Brothers NMEM,2007
76939,10,186,27210,WRBR,Wright Brothers NMEM,2007
76940,11,180,22037,WRBR,Wright Brothers NMEM,2007
76941,12,186,12621,WRBR,Wright Brothers NMEM,2007
76942,1,186,7855,WRBR,Wright Brothers NMEM,2008
76943,2,168,6839,WRBR,Wright Brothers NMEM,2008
76944,3,186,30678,WRBR,Wright Brothers NMEM,2008
76945,4,180,73334,WRBR,Wright Brothers NMEM,2008
76946,5,186,50915,WRBR,Wright Brothers NMEM,2008
76947,6,180,75991,WRBR,Wright Brothers NMEM,2008
76948,7,186,108664,WRBR,Wright Brothers NMEM,2008
76949,8,186,80390,WRBR,Wright Brothers NMEM,2008
76950,9,180,36261,WRBR,Wright Brothers NMEM,2008
76951,10,186,26732,WRBR,Wright Brothers NMEM,2008
76952,11,180,18199,WRBR,Wright Brothers NMEM,2008
76953,12,186,11863,WRBR,Wright Brothers NMEM,2008
76954,1,186,8583,WRBR,Wright Brothers NMEM,2009
76955,2,168,8287,WRBR,Wright Brothers NMEM,2009
76956,3,186,19585,WRBR,Wright Brothers NMEM,2009
76957,4,180,60766,WRBR,Wright Brothers NMEM,2009
76958,5,186,46573,WRBR,Wright Brothers NMEM,2009
76959,6,180,63876,WRBR,Wright Brothers NMEM,2009
76960,7,186,84511,WRBR,Wright Brothers NMEM,2009
76961,8,186,74989,WRBR,Wright Brothers NMEM,2009
76962,9,180,46633,WRBR,Wright Brothers NMEM,2009
76963,10,186,35571,WRBR,Wright Brothers NMEM,2009
76964,11,180,17728,WRBR,Wright Brothers NMEM,2009
76965,12,186,9189,WRBR,Wright Brothers NMEM,2009
76966,1,186,6372,WRBR,Wright Brothers NMEM,2010
76967,2,168,5263,WRBR,Wright Brothers NMEM,2010
76968,3,186,21447,WRBR,Wright Brothers NMEM,2010
76969,4,180,44706,WRBR,Wright Brothers NMEM,2010
76970,5,186,48975,WRBR,Wright Brothers NMEM,2010
76971,6,180,65841,WRBR,Wright Brothers NMEM,2010
76972,7,186,86718,WRBR,Wright Brothers NMEM,2010
76973,8,186,82163,WRBR,Wright Brothers NMEM,2010
76974,9,180,45278,WRBR,Wright Brothers NMEM,2010
76975,10,186,39856,WRBR,Wright Brothers NMEM,2010
76976,11,180,21596,WRBR,Wright Brothers NMEM,2010
76977,12,186,7985,WRBR,Wright Brothers NMEM,2010
76978,1,186,7928,WRBR,Wright Brothers NMEM,2011
76979,2,168,8022,WRBR,Wright Brothers NMEM,2011
76980,3,186,17369,WRBR,Wright Brothers NMEM,2011
76981,4,180,50654,WRBR,Wright Brothers NMEM,2011
76982,5,186,48743,WRBR,Wright Brothers NMEM,2011
76983,6,180,67030,WRBR,Wright Brothers NMEM,2011
76984,7,186,85324,WRBR,Wright Brothers NMEM,2011
76985,8,186,62285,WRBR,Wright Brothers NMEM,2011
76986,9,180,34800,WRBR,Wright Brothers NMEM,2011
76987,10,186,33261,WRBR,Wright Brothers NMEM,2011
76988,11,180,19142,WRBR,Wright Brothers NMEM,2011
76989,12,186,10897,WRBR,Wright Brothers NMEM,2011
76990,1,186,10737,WRBR,Wright Brothers NMEM,2012
76991,2,168,8554,WRBR,Wright Brothers NMEM,2012
76992,3,186,22282,WRBR,Wright Brothers NMEM,2012
76993,4,180,50713,WRBR,Wright Brothers NMEM,2012
76994,5,186,51667,WRBR,Wright Brothers NMEM,2012
76995,6,180,68242,WRBR,Wright Brothers NMEM,2012
76996,7,186,78802,WRBR,Wright Brothers NMEM,2012
76997,8,186,73822,WRBR,Wright Brothers NMEM,2012
76998,9,180,45074,WRBR,Wright Brothers NMEM,2012
76999,10,186,32147,WRBR,Wright Brothers NMEM,2012
77000,11,180,14880,WRBR,Wright Brothers NMEM,2012
77001,12,186,9896,WRBR,Wright Brothers NMEM,2012
77002,1,186,8052,WRBR,Wright Brothers NMEM,2013
77003,2,168,7517,WRBR,Wright Brothers NMEM,2013
77004,3,186,25374,WRBR,Wright Brothers NMEM,2013
77005,4,180,39909,WRBR,Wright Brothers NMEM,2013
77006,5,186,54228,WRBR,Wright Brothers NMEM,2013
77007,6,180,66099,WRBR,Wright Brothers NMEM,2013
77008,7,186,80575,WRBR,Wright Brothers NMEM,2013
77009,8,186,77964,WRBR,Wright Brothers NMEM,2013
77010,9,180,45933,WRBR,Wright Brothers NMEM,2013
77011,10,186,14616,WRBR,Wright Brothers NMEM,2013
77012,11,180,17670,WRBR,Wright Brothers NMEM,2013
77013,12,186,9859,WRBR,Wright Brothers NMEM,2013
77014,1,186,7563,WRBR,Wright Brothers NMEM,2014
77015,2,168,6102,WRBR,Wright Brothers NMEM,2014
77016,3,186,18941,WRBR,Wright Brothers NMEM,2014
77017,4,180,32900,WRBR,Wright Brothers NMEM,2014
77018,5,186,51145,WRBR,Wright Brothers NMEM,2014
77019,6,180,61042,WRBR,Wright Brothers NMEM,2014
77020,7,186,72878,WRBR,Wright Brothers NMEM,2014
77021,8,186,74274,WRBR,Wright Brothers NMEM,2014
77022,9,180,43984,WRBR,Wright Brothers NMEM,2014
77023,10,186,33795,WRBR,Wright Brothers NMEM,2014
77024,11,180,17283,WRBR,Wright Brothers NMEM,2014
77025,12,186,10610,WRBR,Wright Brothers NMEM,2014
77026,1,186,8516,WRBR,Wright Brothers NMEM,2015
77027,2,168,6888,WRBR,Wright Brothers NMEM,2015
77028,3,186,17258,WRBR,Wright Brothers NMEM,2015
77029,4,180,29210,WRBR,Wright Brothers NMEM,2015
77030,5,186,52155,WRBR,Wright Brothers NMEM,2015
77031,6,180,64598,WRBR,Wright Brothers NMEM,2015
77032,7,186,82069,WRBR,Wright Brothers NMEM,2015
77033,8,186,73916,WRBR,Wright Brothers NMEM,2015
77034,9,180,45246,WRBR,Wright Brothers NMEM,2015
77035,10,186,28410,WRBR,Wright Brothers NMEM,2015
77036,11,180,17274,WRBR,Wright Brothers NMEM,2015
77037,12,186,11644,WRBR,Wright Brothers NMEM,2015
77038,1,186,8479,WRBR,Wright Brothers NMEM,2016
77039,2,168,7366,WRBR,Wright Brothers NMEM,2016
77040,3,186,31778,WRBR,Wright Brothers NMEM,2016
77041,4,180,38761,WRBR,Wright Brothers NMEM,2016
77042,5,186,50689,WRBR,Wright Brothers NMEM,2016
77043,6,180,63386,WRBR,Wright Brothers NMEM,2016
77044,7,186,77123,WRBR,Wright Brothers NMEM,2016
77045,8,186,75725,WRBR,Wright Brothers NMEM,2016
77046,9,180,44319,WRBR,Wright Brothers NMEM,2016
77047,10,186,31283,WRBR,Wright Brothers NMEM,2016
77048,11,180,18943,WRBR,Wright Brothers NMEM,2016
77049,12,186,10924,WRBR,Wright Brothers NMEM,2016
77050,1,186,8440,WRBR,Wright Brothers NMEM,2017
77051,2,168,10264,WRBR,Wright Brothers NMEM,2017
77052,3,186,20426,WRBR,Wright Brothers NMEM,2017
77053,4,180,44419,WRBR,Wright Brothers NMEM,2017
77054,5,186,45991,WRBR,Wright Brothers NMEM,2017
77055,6,180,56891,WRBR,Wright Brothers NMEM,2017
77056,7,186,69566,WRBR,Wright Brothers NMEM,2017
77057,8,186,64160,WRBR,Wright Brothers NMEM,2017
77058,9,180,34135,WRBR,Wright Brothers NMEM,2017
77059,10,186,31855,WRBR,Wright Brothers NMEM,2017
77060,11,180,17585,WRBR,Wright Brothers NMEM,2017
77061,12,186,10512,WRBR,Wright Brothers NMEM,2017
77062,1,186,4122,WRBR,Wright Brothers NMEM,2018
77063,2,168,8100,WRBR,Wright Brothers NMEM,2018
77064,3,186,21600,WRBR,Wright Brothers NMEM,2018
77065,4,180,35919,WRBR,Wright Brothers NMEM,2018
77066,5,186,43123,WRBR,Wright Brothers NMEM,2018
77067,6,180,53965,WRBR,Wright Brothers NMEM,2018
77068,7,186,62346,WRBR,Wright Brothers NMEM,2018
77069,8,186,57972,WRBR,Wright Brothers NMEM,2018
77070,9,180,24829,WRBR,Wright Brothers NMEM,2018
77071,10,186,27771,WRBR,Wright Brothers NMEM,2018
77072,11,180,16587,WRBR,Wright Brothers NMEM,2018
77073,12,186,4335,WRBR,Wright Brothers NMEM,2018
77074,1,186,1277,WRBR,Wright Brothers NMEM,2019
77075,2,168,7318,WRBR,Wright Brothers NMEM,2019
77076,3,186,22091,WRBR,Wright Brothers NMEM,2019
77077,4,180,44568,WRBR,Wright Brothers NMEM,2019
77078,5,186,48488,WRBR,Wright Brothers NMEM,2019
77079,6,180,57921,WRBR,Wright Brothers NMEM,2019
77080,7,186,68666,WRBR,Wright Brothers NMEM,2019
77081,8,186,63836,WRBR,Wright Brothers NMEM,2019
77082,9,180,27828,WRBR,Wright Brothers NMEM,2019
77083,10,186,30051,WRBR,Wright Brothers NMEM,2019
77084,11,180,16697,WRBR,Wright Brothers NMEM,2019
77085,12,186,11394,WRBR,Wright Brothers NMEM,2019
77086,1,186,8213,WRBR,Wright Brothers NMEM,2020
77087,2,168,9054,WRBR,Wright Brothers NMEM,2020
77088,3,186,9953,WRBR,Wright Brothers NMEM,2020
77089,4,180,1183,WRBR,Wright Brothers NMEM,2020
77090,5,186,12909,WRBR,Wright Brothers NMEM,2020
77091,6,180,34545,WRBR,Wright Brothers NMEM,2020
77092,7,186,44768,WRBR,Wright Brothers NMEM,2020
77093,8,186,42229,WRBR,Wright Brothers NMEM,2020
77094,9,180,42019,WRBR,Wright Brothers NMEM,2020
77095,10,186,38649,WRBR,Wright Brothers NMEM,2020
77096,11,180,20608,WRBR,Wright Brothers NMEM,2020
77097,12,186,13833,WRBR,Wright Brothers NMEM,2020
77098,1,186,10949,WRBR,Wright Brothers NMEM,2021
77099,2,168,7995,WRBR,Wright Brothers NMEM,2021
77100,3,186,27307,WRBR,Wright Brothers NMEM,2021
77101,4,180,51280,WRBR,Wright Brothers NMEM,2021
77102,5,186,57065,WRBR,Wright Brothers NMEM,2021
77103,6,180,67723,WRBR,Wright Brothers NMEM,2021
77104,7,186,72772,WRBR,Wright Brothers NMEM,2021
77105,8,186,63952,WRBR,Wright Brothers NMEM,2021
77106,9,180,45575,WRBR,Wright Brothers NMEM,2021
77107,10,186,40145,WRBR,Wright Brothers NMEM,2021
77108,11,180,22251,WRBR,Wright Brothers NMEM,2021
77109,12,186,15177,WRBR,Wright Brothers NMEM,2021
77110,1,186,6627,WRBR,Wright Brothers NMEM,2022
77111,2,168,9845,WRBR,Wright Brothers NMEM,2022
77112,3,186,25958,WRBR,Wright Brothers NMEM,2022
77113,4,180,50571,WRBR,Wright Brothers NMEM,2022
77114,5,186,45770,WRBR,Wright Brothers NMEM,2022
77115,6,180,61352,WRBR,Wright Brothers NMEM,2022
77116,7,186,66629,WRBR,Wright Brothers NMEM,2022
77117,8,186,64399,WRBR,Wright Brothers NMEM,2022
77118,9,180,41459,WRBR,Wright Brothers NMEM,2022
77119,10,186,33068,WRBR,Wright Brothers NMEM,2022
77120,11,180,19306,WRBR,Wright Brothers NMEM,2022
77121,12,186,12407,WRBR,Wright Brothers NMEM,2022
77122,1,186,8701,WRBR,Wright Brothers NMEM,2023
77123,2,168,9510,WRBR,Wright Brothers NMEM,2023
77124,3,186,25457,WRBR,Wright Brothers NMEM,2023
77125,4,180,43333,WRBR,Wright Brothers NMEM,2023
77126,5,186,46572,WRBR,Wright Brothers NMEM,2023
77127,6,180,58365,WRBR,Wright Brothers NMEM,2023
77128,7,186,69180,WRBR,Wright Brothers NMEM,2023
77129,8,186,60444,WRBR,Wright Brothers NMEM,2023
77130,9,180,37657,WRBR,Wright Brothers NMEM,2023
77131,10,186,34016,WRBR,Wright Brothers NMEM,2023
77132,11,180,18259,WRBR,Wright Brothers NMEM,2023
77133,12,186,11994,WRBR,Wright Brothers NMEM,2023
77134,1,186,7524,WRBR,Wright Brothers NMEM,2024
77135,2,168,9292,WRBR,Wright Brothers NMEM,2024
77136,3,186,27699,WRBR,Wright Brothers NMEM,2024
77137,4,180,38670,WRBR,Wright Brothers NMEM,2024
77138,5,186,45889,WRBR,Wright Brothers NMEM,2024
77139,6,180,57640,WRBR,Wright Brothers NMEM,2024
77140,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2007
77141,2,0,95,WRST,Wrangell-St. Elias NP & PRES,2007
77142,3,0,230,WRST,Wrangell-St. Elias NP & PRES,2007
77143,4,0,520,WRST,Wrangell-St. Elias NP & PRES,2007
77144,5,0,3856,WRST,Wrangell-St. Elias NP & PRES,2007
77145,6,0,13853,WRST,Wrangell-St. Elias NP & PRES,2007
77146,7,0,18667,WRST,Wrangell-St. Elias NP & PRES,2007
77147,8,0,16523,WRST,Wrangell-St. Elias NP & PRES,2007
77148,9,0,6691,WRST,Wrangell-St. Elias NP & PRES,2007
77149,10,0,530,WRST,Wrangell-St. Elias NP & PRES,2007
77150,11,0,60,WRST,Wrangell-St. Elias NP & PRES,2007
77151,12,0,35,WRST,Wrangell-St. Elias NP & PRES,2007
77152,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2008
77153,2,0,95,WRST,Wrangell-St. Elias NP & PRES,2008
77154,3,0,230,WRST,Wrangell-St. Elias NP & PRES,2008
77155,4,0,520,WRST,Wrangell-St. Elias NP & PRES,2008
77156,5,0,5127,WRST,Wrangell-St. Elias NP & PRES,2008
77157,6,0,14698,WRST,Wrangell-St. Elias NP & PRES,2008
77158,7,0,21115,WRST,Wrangell-St. Elias NP & PRES,2008
77159,8,0,17490,WRST,Wrangell-St. Elias NP & PRES,2008
77160,9,0,5768,WRST,Wrangell-St. Elias NP & PRES,2008
77161,10,0,530,WRST,Wrangell-St. Elias NP & PRES,2008
77162,11,0,60,WRST,Wrangell-St. Elias NP & PRES,2008
77163,12,0,35,WRST,Wrangell-St. Elias NP & PRES,2008
77164,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2009
77165,2,0,95,WRST,Wrangell-St. Elias NP & PRES,2009
77166,3,0,230,WRST,Wrangell-St. Elias NP & PRES,2009
77167,4,0,520,WRST,Wrangell-St. Elias NP & PRES,2009
77168,5,0,4239,WRST,Wrangell-St. Elias NP & PRES,2009
77169,6,0,13504,WRST,Wrangell-St. Elias NP & PRES,2009
77170,7,0,18660,WRST,Wrangell-St. Elias NP & PRES,2009
77171,8,0,16002,WRST,Wrangell-St. Elias NP & PRES,2009
77172,9,0,6066,WRST,Wrangell-St. Elias NP & PRES,2009
77173,10,0,530,WRST,Wrangell-St. Elias NP & PRES,2009
77174,11,0,60,WRST,Wrangell-St. Elias NP & PRES,2009
77175,12,0,35,WRST,Wrangell-St. Elias NP & PRES,2009
77176,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2010
77177,2,0,95,WRST,Wrangell-St. Elias NP & PRES,2010
77178,3,0,230,WRST,Wrangell-St. Elias NP & PRES,2010
77179,4,0,520,WRST,Wrangell-St. Elias NP & PRES,2010
77180,5,0,3416,WRST,Wrangell-St. Elias NP & PRES,2010
77181,6,0,16959,WRST,Wrangell-St. Elias NP & PRES,2010
77182,7,0,25212,WRST,Wrangell-St. Elias NP & PRES,2010
77183,8,0,20671,WRST,Wrangell-St. Elias NP & PRES,2010
77184,9,0,5417,WRST,Wrangell-St. Elias NP & PRES,2010
77185,10,0,530,WRST,Wrangell-St. Elias NP & PRES,2010
77186,11,0,60,WRST,Wrangell-St. Elias NP & PRES,2010
77187,12,0,35,WRST,Wrangell-St. Elias NP & PRES,2010
77188,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2011
77189,2,0,95,WRST,Wrangell-St. Elias NP & PRES,2011
77190,3,0,230,WRST,Wrangell-St. Elias NP & PRES,2011
77191,4,0,520,WRST,Wrangell-St. Elias NP & PRES,2011
77192,5,0,3833,WRST,Wrangell-St. Elias NP & PRES,2011
77193,6,0,14488,WRST,Wrangell-St. Elias NP & PRES,2011
77194,7,0,20344,WRST,Wrangell-St. Elias NP & PRES,2011
77195,8,0,17734,WRST,Wrangell-St. Elias NP & PRES,2011
77196,9,0,7331,WRST,Wrangell-St. Elias NP & PRES,2011
77197,10,0,530,WRST,Wrangell-St. Elias NP & PRES,2011
77198,11,0,60,WRST,Wrangell-St. Elias NP & PRES,2011
77199,12,0,35,WRST,Wrangell-St. Elias NP & PRES,2011
77200,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2012
77201,2,0,95,WRST,Wrangell-St. Elias NP & PRES,2012
77202,3,0,230,WRST,Wrangell-St. Elias NP & PRES,2012
77203,4,0,520,WRST,Wrangell-St. Elias NP & PRES,2012
77204,5,0,6646,WRST,Wrangell-St. Elias NP & PRES,2012
77205,6,0,20522,WRST,Wrangell-St. Elias NP & PRES,2012
77206,7,0,28929,WRST,Wrangell-St. Elias NP & PRES,2012
77207,8,0,23733,WRST,Wrangell-St. Elias NP & PRES,2012
77208,9,0,5833,WRST,Wrangell-St. Elias NP & PRES,2012
77209,10,0,530,WRST,Wrangell-St. Elias NP & PRES,2012
77210,11,0,60,WRST,Wrangell-St. Elias NP & PRES,2012
77211,12,0,35,WRST,Wrangell-St. Elias NP & PRES,2012
77212,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2013
77213,2,0,95,WRST,Wrangell-St. Elias NP & PRES,2013
77214,3,0,230,WRST,Wrangell-St. Elias NP & PRES,2013
77215,4,0,520,WRST,Wrangell-St. Elias NP & PRES,2013
77216,5,0,2692,WRST,Wrangell-St. Elias NP & PRES,2013
77217,6,0,15559,WRST,Wrangell-St. Elias NP & PRES,2013
77218,7,0,21847,WRST,Wrangell-St. Elias NP & PRES,2013
77219,8,0,22008,WRST,Wrangell-St. Elias NP & PRES,2013
77220,9,0,6383,WRST,Wrangell-St. Elias NP & PRES,2013
77221,10,0,530,WRST,Wrangell-St. Elias NP & PRES,2013
77222,11,0,60,WRST,Wrangell-St. Elias NP & PRES,2013
77223,12,0,35,WRST,Wrangell-St. Elias NP & PRES,2013
77224,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2014
77225,2,0,95,WRST,Wrangell-St. Elias NP & PRES,2014
77226,3,0,230,WRST,Wrangell-St. Elias NP & PRES,2014
77227,4,0,520,WRST,Wrangell-St. Elias NP & PRES,2014
77228,5,0,4441,WRST,Wrangell-St. Elias NP & PRES,2014
77229,6,0,17053,WRST,Wrangell-St. Elias NP & PRES,2014
77230,7,0,23766,WRST,Wrangell-St. Elias NP & PRES,2014
77231,8,0,22028,WRST,Wrangell-St. Elias NP & PRES,2014
77232,9,0,5939,WRST,Wrangell-St. Elias NP & PRES,2014
77233,10,0,530,WRST,Wrangell-St. Elias NP & PRES,2014
77234,11,0,60,WRST,Wrangell-St. Elias NP & PRES,2014
77235,12,0,35,WRST,Wrangell-St. Elias NP & PRES,2014
77236,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2015
77237,2,0,95,WRST,Wrangell-St. Elias NP & PRES,2015
77238,3,0,230,WRST,Wrangell-St. Elias NP & PRES,2015
77239,4,0,520,WRST,Wrangell-St. Elias NP & PRES,2015
77240,5,0,6122,WRST,Wrangell-St. Elias NP & PRES,2015
77241,6,0,18297,WRST,Wrangell-St. Elias NP & PRES,2015
77242,7,0,25014,WRST,Wrangell-St. Elias NP & PRES,2015
77243,8,0,21880,WRST,Wrangell-St. Elias NP & PRES,2015
77244,9,0,7558,WRST,Wrangell-St. Elias NP & PRES,2015
77245,10,0,530,WRST,Wrangell-St. Elias NP & PRES,2015
77246,11,0,60,WRST,Wrangell-St. Elias NP & PRES,2015
77247,12,0,35,WRST,Wrangell-St. Elias NP & PRES,2015
77248,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2016
77249,2,0,95,WRST,Wrangell-St. Elias NP & PRES,2016
77250,3,0,230,WRST,Wrangell-St. Elias NP & PRES,2016
77251,4,0,520,WRST,Wrangell-St. Elias NP & PRES,2016
77252,5,0,4706,WRST,Wrangell-St. Elias NP & PRES,2016
77253,6,0,16481,WRST,Wrangell-St. Elias NP & PRES,2016
77254,7,0,25520,WRST,Wrangell-St. Elias NP & PRES,2016
77255,8,0,23142,WRST,Wrangell-St. Elias NP & PRES,2016
77256,9,0,7703,WRST,Wrangell-St. Elias NP & PRES,2016
77257,10,0,530,WRST,Wrangell-St. Elias NP & PRES,2016
77258,11,0,60,WRST,Wrangell-St. Elias NP & PRES,2016
77259,12,0,35,WRST,Wrangell-St. Elias NP & PRES,2016
77260,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2017
77261,2,0,95,WRST,Wrangell-St. Elias NP & PRES,2017
77262,3,0,230,WRST,Wrangell-St. Elias NP & PRES,2017
77263,4,0,520,WRST,Wrangell-St. Elias NP & PRES,2017
77264,5,0,4715,WRST,Wrangell-St. Elias NP & PRES,2017
77265,6,0,14484,WRST,Wrangell-St. Elias NP & PRES,2017
77266,7,0,21367,WRST,Wrangell-St. Elias NP & PRES,2017
77267,8,0,18752,WRST,Wrangell-St. Elias NP & PRES,2017
77268,9,0,7479,WRST,Wrangell-St. Elias NP & PRES,2017
77269,10,0,530,WRST,Wrangell-St. Elias NP & PRES,2017
77270,11,0,60,WRST,Wrangell-St. Elias NP & PRES,2017
77271,12,0,35,WRST,Wrangell-St. Elias NP & PRES,2017
77272,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2018
77273,2,0,95,WRST,Wrangell-St. Elias NP & PRES,2018
77274,3,0,230,WRST,Wrangell-St. Elias NP & PRES,2018
77275,4,0,520,WRST,Wrangell-St. Elias NP & PRES,2018
77276,5,0,2230,WRST,Wrangell-St. Elias NP & PRES,2018
77277,6,0,18430,WRST,Wrangell-St. Elias NP & PRES,2018
77278,7,0,24618,WRST,Wrangell-St. Elias NP & PRES,2018
77279,8,0,24658,WRST,Wrangell-St. Elias NP & PRES,2018
77280,9,0,8019,WRST,Wrangell-St. Elias NP & PRES,2018
77281,10,0,530,WRST,Wrangell-St. Elias NP & PRES,2018
77282,11,0,60,WRST,Wrangell-St. Elias NP & PRES,2018
77283,12,0,35,WRST,Wrangell-St. Elias NP & PRES,2018
77284,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2019
77285,2,0,95,WRST,Wrangell-St. Elias NP & PRES,2019
77286,3,0,230,WRST,Wrangell-St. Elias NP & PRES,2019
77287,4,0,520,WRST,Wrangell-St. Elias NP & PRES,2019
77288,5,0,4572,WRST,Wrangell-St. Elias NP & PRES,2019
77289,6,0,16445,WRST,Wrangell-St. Elias NP & PRES,2019
77290,7,0,23372,WRST,Wrangell-St. Elias NP & PRES,2019
77291,8,0,20779,WRST,Wrangell-St. Elias NP & PRES,2019
77292,9,0,7855,WRST,Wrangell-St. Elias NP & PRES,2019
77293,10,0,530,WRST,Wrangell-St. Elias NP & PRES,2019
77294,11,0,60,WRST,Wrangell-St. Elias NP & PRES,2019
77295,12,0,35,WRST,Wrangell-St. Elias NP & PRES,2019
77296,1,0,25,WRST,Wrangell-St. Elias NP & PRES,2020
