Month,Others,Recreation Visitors,Visit Code,Visit Name,Year
1,0,962,tuin,tuskegee institute nhs,2015
2,0,741,tuin,tuskegee institute nhs,2015
3,0,820,tuin,tuskegee institute nhs,2015
4,0,613,tuin,tuskegee institute nhs,2015
5,0,799,tuin,tuskegee institute nhs,2015
6,0,866,tuin,tuskegee institute nhs,2015
7,0,1034,tuin,tuskegee institute nhs,2015
8,0,184,tuin,tuskegee institute nhs,2015
9,0,163,tuin,tuskegee institute nhs,2015
10,0,940,tuin,tuskegee institute nhs,2015
11,0,672,tuin,tuskegee institute nhs,2015
12,0,167,tuin,tuskegee institute nhs,2015
1,0,415,tuin,tuskegee institute nhs,2016
2,0,1343,tuin,tuskegee institute nhs,2016
3,0,1103,tuin,tuskegee institute nhs,2016
4,0,1088,tuin,tuskegee institute nhs,2016
5,0,569,tuin,tuskegee institute nhs,2016
6,0,472,tuin,tuskegee institute nhs,2016
7,0,444,tuin,tuskegee institute nhs,2016
8,0,218,tuin,tuskegee institute nhs,2016
9,0,354,tuin,tuskegee institute nhs,2016
10,0,805,tuin,tuskegee institute nhs,2016
11,0,1314,tuin,tuskegee institute nhs,2016
12,0,327,tuin,tuskegee institute nhs,2016
1,0,2365,tuin,tuskegee institute nhs,2017
2,0,2045,tuin,tuskegee institute nhs,2017
3,0,2232,tuin,tuskegee institute nhs,2017
4,0,1677,tuin,tuskegee institute nhs,2017
5,0,1754,tuin,tuskegee institute nhs,2017
6,0,2057,tuin,tuskegee institute nhs,2017
7,0,2509,tuin,tuskegee institute nhs,2017
8,0,1068,tuin,tuskegee institute nhs,2017
9,0,746,tuin,tuskegee institute nhs,2017
10,0,1720,tuin,tuskegee institute nhs,2017
11,0,1633,tuin,tuskegee institute nhs,2017
12,0,601,tuin,tuskegee institute nhs,2017
1,0,962,tuin,tuskegee institute nhs,2018
2,0,3859,tuin,tuskegee institute nhs,2018
3,0,5691,tuin,tuskegee institute nhs,2018
4,0,5853,tuin,tuskegee institute nhs,2018
5,0,1542,tuin,tuskegee institute nhs,2018
6,0,4532,tuin,tuskegee institute nhs,2018
7,0,3408,tuin,tuskegee institute nhs,2018
8,0,2275,tuin,tuskegee institute nhs,2018
9,0,2275,tuin,tuskegee institute nhs,2018
10,0,3615,tuin,tuskegee institute nhs,2018
11,0,2522,tuin,tuskegee institute nhs,2018
12,0,952,tuin,tuskegee institute nhs,2018
1,0,423,tuin,tuskegee institute nhs,2019
2,0,3380,tuin,tuskegee institute nhs,2019
3,0,6654,tuin,tuskegee institute nhs,2019
4,0,7149,tuin,tuskegee institute nhs,2019
5,0,1774,tuin,tuskegee institute nhs,2019
6,0,3009,tuin,tuskegee institute nhs,2019
7,0,3918,tuin,tuskegee institute nhs,2019
8,0,1256,tuin,tuskegee institute nhs,2019
9,0,1546,tuin,tuskegee institute nhs,2019
10,0,3849,tuin,tuskegee institute nhs,2019
11,0,2576,tuin,tuskegee institute nhs,2019
12,0,861,tuin,tuskegee institute nhs,2019
1,0,889,tuin,tuskegee institute nhs,2020
2,0,2370,tuin,tuskegee institute nhs,2020
3,0,776,tuin,tuskegee institute nhs,2020
4,0,60,tuin,tuskegee institute nhs,2020
5,0,50,tuin,tuskegee institute nhs,2020
6,0,30,tuin,tuskegee institute nhs,2020
7,0,30,tuin,tuskegee institute nhs,2020
8,0,25,tuin,tuskegee institute nhs,2020
9,0,44,tuin,tuskegee institute nhs,2020
10,0,212,tuin,tuskegee institute nhs,2020
11,0,161,tuin,tuskegee institute nhs,2020
12,0,90,tuin,tuskegee institute nhs,2020
1,0,115,tuin,tuskegee institute nhs,2021
2,0,189,tuin,tuskegee institute nhs,2021
3,0,438,tuin,tuskegee institute nhs,2021
4,0,263,tuin,tuskegee institute nhs,2021
5,0,450,tuin,tuskegee institute nhs,2021
6,0,696,tuin,tuskegee institute nhs,2021
7,0,815,tuin,tuskegee institute nhs,2021
8,0,789,tuin,tuskegee institute nhs,2021
9,0,462,tuin,tuskegee institute nhs,2021
10,0,689,tuin,tuskegee institute nhs,2021
11,0,474,tuin,tuskegee institute nhs,2021
12,0,249,tuin,tuskegee institute nhs,2021
1,0,402,tuin,tuskegee institute nhs,2022
2,0,755,tuin,tuskegee institute nhs,2022
3,0,905,tuin,tuskegee institute nhs,2022
4,0,969,tuin,tuskegee institute nhs,2022
5,0,990,tuin,tuskegee institute nhs,2022
6,0,1100,tuin,tuskegee institute nhs,2022
7,0,1500,tuin,tuskegee institute nhs,2022
8,0,760,tuin,tuskegee institute nhs,2022
9,0,506,tuin,tuskegee institute nhs,2022
10,0,690,tuin,tuskegee institute nhs,2022
11,0,850,tuin,tuskegee institute nhs,2022
12,0,342,tuin,tuskegee institute nhs,2022
1,0,507,tuin,tuskegee institute nhs,2023
2,0,1001,tuin,tuskegee institute nhs,2023
3,0,1132,tuin,tuskegee institute nhs,2023
4,0,989,tuin,tuskegee institute nhs,2023
5,0,1100,tuin,tuskegee institute nhs,2023
6,0,600,tuin,tuskegee institute nhs,2023
7,0,500,tuin,tuskegee institute nhs,2023
8,0,450,tuin,tuskegee institute nhs,2023
9,0,550,tuin,tuskegee institute nhs,2023
10,0,600,tuin,tuskegee institute nhs,2023
11,0,600,tuin,tuskegee institute nhs,2023
12,0,200,tuin,tuskegee institute nhs,2023
1,0,775,tuin,tuskegee institute nhs,2024
2,0,1650,tuin,tuskegee institute nhs,2024
3,0,1850,tuin,tuskegee institute nhs,2024
4,0,1905,tuin,tuskegee institute nhs,2024
5,0,1480,tuin,tuskegee institute nhs,2024
6,0,581,tuin,tuskegee institute nhs,2024
1,0,0,tule,tule lake nm,2023
2,0,0,tule,tule lake nm,2023
3,0,0,tule,tule lake nm,2023
4,0,0,tule,tule lake nm,2023
5,0,137,tule,tule lake nm,2023
6,0,807,tule,tule lake nm,2023
7,0,876,tule,tule lake nm,2023
8,0,610,tule,tule lake nm,2023
9,0,301,tule,tule lake nm,2023
10,0,0,tule,tule lake nm,2023
11,0,0,tule,tule lake nm,2023
12,0,0,tule,tule lake nm,2023
1,0,0,tule,tule lake nm,2024
2,0,0,tule,tule lake nm,2024
3,0,0,tule,tule lake nm,2024
4,0,2,tule,tule lake nm,2024
5,0,359,tule,tule lake nm,2024
6,0,911,tule,tule lake nm,2024
1,0,3843,tuma,tumacacori nhp,2007
2,0,5295,tuma,tumacacori nhp,2007
3,0,6353,tuma,tumacacori nhp,2007
4,0,5290,tuma,tumacacori nhp,2007
5,0,3203,tuma,tumacacori nhp,2007
6,0,1202,tuma,tumacacori nhp,2007
7,0,1328,tuma,tumacacori nhp,2007
8,0,1239,tuma,tumacacori nhp,2007
9,0,1537,tuma,tumacacori nhp,2007
10,0,2260,tuma,tumacacori nhp,2007
11,0,2922,tuma,tumacacori nhp,2007
12,0,11012,tuma,tumacacori nhp,2007
1,0,3481,tuma,tumacacori nhp,2008
2,0,5815,tuma,tumacacori nhp,2008
3,0,6692,tuma,tumacacori nhp,2008
4,0,4037,tuma,tumacacori nhp,2008
5,0,2146,tuma,tumacacori nhp,2008
6,0,1160,tuma,tumacacori nhp,2008
7,0,1299,tuma,tumacacori nhp,2008
8,0,1261,tuma,tumacacori nhp,2008
9,0,1868,tuma,tumacacori nhp,2008
10,0,2205,tuma,tumacacori nhp,2008
11,0,3114,tuma,tumacacori nhp,2008
12,0,12001,tuma,tumacacori nhp,2008
1,0,3489,tuma,tumacacori nhp,2009
2,0,5646,tuma,tumacacori nhp,2009
3,0,5600,tuma,tumacacori nhp,2009
4,0,3699,tuma,tumacacori nhp,2009
5,0,2055,tuma,tumacacori nhp,2009
6,0,1418,tuma,tumacacori nhp,2009
7,0,1420,tuma,tumacacori nhp,2009
8,0,1198,tuma,tumacacori nhp,2009
9,0,1445,tuma,tumacacori nhp,2009
10,0,2146,tuma,tumacacori nhp,2009
11,0,4789,tuma,tumacacori nhp,2009
12,0,7732,tuma,tumacacori nhp,2009
1,0,3758,tuma,tumacacori nhp,2010
2,0,5437,tuma,tumacacori nhp,2010
3,0,6530,tuma,tumacacori nhp,2010
4,0,3752,tuma,tumacacori nhp,2010
5,0,2760,tuma,tumacacori nhp,2010
6,0,1635,tuma,tumacacori nhp,2010
7,0,1106,tuma,tumacacori nhp,2010
8,0,1035,tuma,tumacacori nhp,2010
9,0,1266,tuma,tumacacori nhp,2010
10,0,2403,tuma,tumacacori nhp,2010
11,0,2193,tuma,tumacacori nhp,2010
12,0,7991,tuma,tumacacori nhp,2010
1,0,3276,tuma,tumacacori nhp,2011
2,0,4400,tuma,tumacacori nhp,2011
3,0,5305,tuma,tumacacori nhp,2011
4,0,3194,tuma,tumacacori nhp,2011
5,0,1858,tuma,tumacacori nhp,2011
6,0,1008,tuma,tumacacori nhp,2011
7,0,1172,tuma,tumacacori nhp,2011
8,0,956,tuma,tumacacori nhp,2011
9,0,1452,tuma,tumacacori nhp,2011
10,0,2211,tuma,tumacacori nhp,2011
11,0,2157,tuma,tumacacori nhp,2011
12,0,6751,tuma,tumacacori nhp,2011
1,0,3459,tuma,tumacacori nhp,2012
2,0,4686,tuma,tumacacori nhp,2012
3,0,4856,tuma,tumacacori nhp,2012
4,0,3175,tuma,tumacacori nhp,2012
5,0,1826,tuma,tumacacori nhp,2012
6,0,952,tuma,tumacacori nhp,2012
7,0,1260,tuma,tumacacori nhp,2012
8,0,826,tuma,tumacacori nhp,2012
9,0,1370,tuma,tumacacori nhp,2012
10,0,1981,tuma,tumacacori nhp,2012
11,0,2066,tuma,tumacacori nhp,2012
12,0,8701,tuma,tumacacori nhp,2012
1,0,2990,tuma,tumacacori nhp,2013
2,0,4061,tuma,tumacacori nhp,2013
3,0,4744,tuma,tumacacori nhp,2013
4,0,2840,tuma,tumacacori nhp,2013
5,0,2343,tuma,tumacacori nhp,2013
6,0,800,tuma,tumacacori nhp,2013
7,0,1083,tuma,tumacacori nhp,2013
8,0,1139,tuma,tumacacori nhp,2013
9,0,1539,tuma,tumacacori nhp,2013
10,0,1028,tuma,tumacacori nhp,2013
11,0,2155,tuma,tumacacori nhp,2013
12,0,6711,tuma,tumacacori nhp,2013
1,0,3304,tuma,tumacacori nhp,2014
2,0,4345,tuma,tumacacori nhp,2014
3,0,5075,tuma,tumacacori nhp,2014
4,0,3570,tuma,tumacacori nhp,2014
5,0,2394,tuma,tumacacori nhp,2014
6,0,884,tuma,tumacacori nhp,2014
7,0,1182,tuma,tumacacori nhp,2014
8,0,1257,tuma,tumacacori nhp,2014
9,0,1300,tuma,tumacacori nhp,2014
10,0,2871,tuma,tumacacori nhp,2014
11,0,2645,tuma,tumacacori nhp,2014
12,0,9190,tuma,tumacacori nhp,2014
1,0,4333,tuma,tumacacori nhp,2015
2,0,5115,tuma,tumacacori nhp,2015
3,0,6326,tuma,tumacacori nhp,2015
4,0,4065,tuma,tumacacori nhp,2015
5,0,2948,tuma,tumacacori nhp,2015
6,0,1205,tuma,tumacacori nhp,2015
7,0,1233,tuma,tumacacori nhp,2015
8,0,999,tuma,tumacacori nhp,2015
9,0,1386,tuma,tumacacori nhp,2015
10,0,2141,tuma,tumacacori nhp,2015
11,0,2771,tuma,tumacacori nhp,2015
12,0,9624,tuma,tumacacori nhp,2015
1,0,5088,tuma,tumacacori nhp,2016
2,0,5938,tuma,tumacacori nhp,2016
3,0,6351,tuma,tumacacori nhp,2016
4,0,4597,tuma,tumacacori nhp,2016
5,0,3639,tuma,tumacacori nhp,2016
6,0,1313,tuma,tumacacori nhp,2016
7,0,1362,tuma,tumacacori nhp,2016
8,0,1427,tuma,tumacacori nhp,2016
9,0,1719,tuma,tumacacori nhp,2016
10,0,2147,tuma,tumacacori nhp,2016
11,0,2771,tuma,tumacacori nhp,2016
12,0,7477,tuma,tumacacori nhp,2016
1,0,4612,tuma,tumacacori nhp,2017
2,0,5579,tuma,tumacacori nhp,2017
3,0,6623,tuma,tumacacori nhp,2017
4,0,4308,tuma,tumacacori nhp,2017
5,0,3434,tuma,tumacacori nhp,2017
6,0,1365,tuma,tumacacori nhp,2017
7,0,1596,tuma,tumacacori nhp,2017
8,0,1542,tuma,tumacacori nhp,2017
9,0,1624,tuma,tumacacori nhp,2017
10,0,2479,tuma,tumacacori nhp,2017
11,0,3329,tuma,tumacacori nhp,2017
12,0,9817,tuma,tumacacori nhp,2017
1,0,4272,tuma,tumacacori nhp,2018
2,0,5682,tuma,tumacacori nhp,2018
3,0,6545,tuma,tumacacori nhp,2018
4,0,4201,tuma,tumacacori nhp,2018
5,0,2922,tuma,tumacacori nhp,2018
6,0,1088,tuma,tumacacori nhp,2018
7,0,1286,tuma,tumacacori nhp,2018
8,0,1254,tuma,tumacacori nhp,2018
9,0,2060,tuma,tumacacori nhp,2018
10,0,2543,tuma,tumacacori nhp,2018
11,0,3590,tuma,tumacacori nhp,2018
12,0,5367,tuma,tumacacori nhp,2018
1,0,752,tuma,tumacacori nhp,2019
2,0,5037,tuma,tumacacori nhp,2019
3,0,6231,tuma,tumacacori nhp,2019
4,0,4548,tuma,tumacacori nhp,2019
5,0,3427,tuma,tumacacori nhp,2019
6,0,1499,tuma,tumacacori nhp,2019
7,0,1231,tuma,tumacacori nhp,2019
8,0,1245,tuma,tumacacori nhp,2019
9,0,1683,tuma,tumacacori nhp,2019
10,0,2646,tuma,tumacacori nhp,2019
11,0,3169,tuma,tumacacori nhp,2019
12,0,8236,tuma,tumacacori nhp,2019
1,0,4727,tuma,tumacacori nhp,2020
2,0,5481,tuma,tumacacori nhp,2020
3,0,3843,tuma,tumacacori nhp,2020
4,0,668,tuma,tumacacori nhp,2020
5,0,829,tuma,tumacacori nhp,2020
6,0,739,tuma,tumacacori nhp,2020
7,0,661,tuma,tumacacori nhp,2020
8,0,533,tuma,tumacacori nhp,2020
9,0,751,tuma,tumacacori nhp,2020
10,0,1205,tuma,tumacacori nhp,2020
11,0,2099,tuma,tumacacori nhp,2020
12,0,2190,tuma,tumacacori nhp,2020
1,0,2802,tuma,tumacacori nhp,2021
2,0,3706,tuma,tumacacori nhp,2021
3,0,4881,tuma,tumacacori nhp,2021
4,0,3927,tuma,tumacacori nhp,2021
5,0,2362,tuma,tumacacori nhp,2021
6,0,1336,tuma,tumacacori nhp,2021
7,0,1433,tuma,tumacacori nhp,2021
8,0,1298,tuma,tumacacori nhp,2021
9,0,1394,tuma,tumacacori nhp,2021
10,0,2727,tuma,tumacacori nhp,2021
11,0,2949,tuma,tumacacori nhp,2021
12,0,4542,tuma,tumacacori nhp,2021
1,0,3954,tuma,tumacacori nhp,2022
2,0,5158,tuma,tumacacori nhp,2022
3,0,6177,tuma,tumacacori nhp,2022
4,0,4457,tuma,tumacacori nhp,2022
5,0,2324,tuma,tumacacori nhp,2022
6,0,1098,tuma,tumacacori nhp,2022
7,0,1201,tuma,tumacacori nhp,2022
8,0,1068,tuma,tumacacori nhp,2022
9,0,1371,tuma,tumacacori nhp,2022
10,0,2169,tuma,tumacacori nhp,2022
11,0,2701,tuma,tumacacori nhp,2022
12,0,7108,tuma,tumacacori nhp,2022
1,0,3613,tuma,tumacacori nhp,2023
2,0,4387,tuma,tumacacori nhp,2023
3,0,5358,tuma,tumacacori nhp,2023
4,0,3722,tuma,tumacacori nhp,2023
5,0,2394,tuma,tumacacori nhp,2023
6,0,1309,tuma,tumacacori nhp,2023
7,0,1142,tuma,tumacacori nhp,2023
8,0,815,tuma,tumacacori nhp,2023
9,0,1334,tuma,tumacacori nhp,2023
10,0,2580,tuma,tumacacori nhp,2023
11,0,2434,tuma,tumacacori nhp,2023
12,0,8784,tuma,tumacacori nhp,2023
1,0,3512,tuma,tumacacori nhp,2024
2,0,4545,tuma,tumacacori nhp,2024
3,0,5872,tuma,tumacacori nhp,2024
4,0,3569,tuma,tumacacori nhp,2024
5,0,2573,tuma,tumacacori nhp,2024
6,0,1070,tuma,tumacacori nhp,2024
1,0,0,tusk,tule springs fossil beds nm,2021
2,0,0,tusk,tule springs fossil beds nm,2021
3,0,0,tusk,tule springs fossil beds nm,2021
4,0,0,tusk,tule springs fossil beds nm,2021
5,0,0,tusk,tule springs fossil beds nm,2021
6,0,0,tusk,tule springs fossil beds nm,2021
7,0,0,tusk,tule springs fossil beds nm,2021
8,0,0,tusk,tule springs fossil beds nm,2021
9,0,0,tusk,tule springs fossil beds nm,2021
10,0,0,tusk,tule springs fossil beds nm,2021
11,0,6103,tusk,tule springs fossil beds nm,2021
12,0,5850,tusk,tule springs fossil beds nm,2021
1,0,7391,tusk,tule springs fossil beds nm,2022
2,0,6741,tusk,tule springs fossil beds nm,2022
3,0,5163,tusk,tule springs fossil beds nm,2022
4,0,3145,tusk,tule springs fossil beds nm,2022
5,0,2839,tusk,tule springs fossil beds nm,2022
6,0,950,tusk,tule springs fossil beds nm,2022
7,0,682,tusk,tule springs fossil beds nm,2022
8,0,1991,tusk,tule springs fossil beds nm,2022
9,0,2925,tusk,tule springs fossil beds nm,2022
10,0,4788,tusk,tule springs fossil beds nm,2022
11,0,5133,tusk,tule springs fossil beds nm,2022
12,0,5926,tusk,tule springs fossil beds nm,2022
1,0,5926,tusk,tule springs fossil beds nm,2023
2,0,6741,tusk,tule springs fossil beds nm,2023
3,0,7076,tusk,tule springs fossil beds nm,2023
4,0,5485,tusk,tule springs fossil beds nm,2023
5,0,7286,tusk,tule springs fossil beds nm,2023
6,0,3605,tusk,tule springs fossil beds nm,2023
7,0,2308,tusk,tule springs fossil beds nm,2023
8,0,2574,tusk,tule springs fossil beds nm,2023
9,0,3652,tusk,tule springs fossil beds nm,2023
10,0,4772,tusk,tule springs fossil beds nm,2023
11,0,5007,tusk,tule springs fossil beds nm,2023
12,0,5702,tusk,tule springs fossil beds nm,2023
1,0,8803,tusk,tule springs fossil beds nm,2024
2,0,8803,tusk,tule springs fossil beds nm,2024
3,0,8803,tusk,tule springs fossil beds nm,2024
4,0,8163,tusk,tule springs fossil beds nm,2024
5,0,5398,tusk,tule springs fossil beds nm,2024
6,0,2303,tusk,tule springs fossil beds nm,2024
1,20,6211,tuzi,tuzigoot nm,2007
2,20,7993,tuzi,tuzigoot nm,2007
3,20,13463,tuzi,tuzigoot nm,2007
4,20,13719,tuzi,tuzigoot nm,2007
5,20,10438,tuzi,tuzigoot nm,2007
6,20,7929,tuzi,tuzigoot nm,2007
7,20,7696,tuzi,tuzigoot nm,2007
8,20,7544,tuzi,tuzigoot nm,2007
9,20,8753,tuzi,tuzigoot nm,2007
10,20,10561,tuzi,tuzigoot nm,2007
11,20,8211,tuzi,tuzigoot nm,2007
12,20,5278,tuzi,tuzigoot nm,2007
1,20,5682,tuzi,tuzigoot nm,2008
2,20,7414,tuzi,tuzigoot nm,2008
3,20,12829,tuzi,tuzigoot nm,2008
4,20,11829,tuzi,tuzigoot nm,2008
5,20,10425,tuzi,tuzigoot nm,2008
6,20,7570,tuzi,tuzigoot nm,2008
7,20,7427,tuzi,tuzigoot nm,2008
8,20,7258,tuzi,tuzigoot nm,2008
9,20,8554,tuzi,tuzigoot nm,2008
10,20,10498,tuzi,tuzigoot nm,2008
11,20,8037,tuzi,tuzigoot nm,2008
12,20,5288,tuzi,tuzigoot nm,2008
1,20,5537,tuzi,tuzigoot nm,2009
2,20,7748,tuzi,tuzigoot nm,2009
3,20,13282,tuzi,tuzigoot nm,2009
4,20,13542,tuzi,tuzigoot nm,2009
5,20,10174,tuzi,tuzigoot nm,2009
6,20,8589,tuzi,tuzigoot nm,2009
7,20,7505,tuzi,tuzigoot nm,2009
8,20,7084,tuzi,tuzigoot nm,2009
9,20,8748,tuzi,tuzigoot nm,2009
10,20,10564,tuzi,tuzigoot nm,2009
11,20,8241,tuzi,tuzigoot nm,2009
12,20,5236,tuzi,tuzigoot nm,2009
1,20,5440,tuzi,tuzigoot nm,2010
2,20,6987,tuzi,tuzigoot nm,2010
3,20,12004,tuzi,tuzigoot nm,2010
4,20,13075,tuzi,tuzigoot nm,2010
5,20,10340,tuzi,tuzigoot nm,2010
6,20,8248,tuzi,tuzigoot nm,2010
7,20,7580,tuzi,tuzigoot nm,2010
8,20,7141,tuzi,tuzigoot nm,2010
9,20,8267,tuzi,tuzigoot nm,2010
10,20,9885,tuzi,tuzigoot nm,2010
11,20,8936,tuzi,tuzigoot nm,2010
12,20,5371,tuzi,tuzigoot nm,2010
1,20,7312,tuzi,tuzigoot nm,2011
2,20,7147,tuzi,tuzigoot nm,2011
3,20,12363,tuzi,tuzigoot nm,2011
4,20,10934,tuzi,tuzigoot nm,2011
5,20,9629,tuzi,tuzigoot nm,2011
6,20,9384,tuzi,tuzigoot nm,2011
7,20,7759,tuzi,tuzigoot nm,2011
8,20,6582,tuzi,tuzigoot nm,2011
9,20,7936,tuzi,tuzigoot nm,2011
10,20,9615,tuzi,tuzigoot nm,2011
11,20,7313,tuzi,tuzigoot nm,2011
12,20,5130,tuzi,tuzigoot nm,2011
1,20,6630,tuzi,tuzigoot nm,2012
2,20,7572,tuzi,tuzigoot nm,2012
3,20,11712,tuzi,tuzigoot nm,2012
4,20,11425,tuzi,tuzigoot nm,2012
5,20,9310,tuzi,tuzigoot nm,2012
6,20,7322,tuzi,tuzigoot nm,2012
7,20,7518,tuzi,tuzigoot nm,2012
8,20,5987,tuzi,tuzigoot nm,2012
9,20,7400,tuzi,tuzigoot nm,2012
10,20,9829,tuzi,tuzigoot nm,2012
11,20,7471,tuzi,tuzigoot nm,2012
12,20,5212,tuzi,tuzigoot nm,2012
1,20,4858,tuzi,tuzigoot nm,2013
2,20,6429,tuzi,tuzigoot nm,2013
3,20,11938,tuzi,tuzigoot nm,2013
4,20,10819,tuzi,tuzigoot nm,2013
5,20,8603,tuzi,tuzigoot nm,2013
6,20,6419,tuzi,tuzigoot nm,2013
7,20,7732,tuzi,tuzigoot nm,2013
8,20,6132,tuzi,tuzigoot nm,2013
9,20,7296,tuzi,tuzigoot nm,2013
10,20,3810,tuzi,tuzigoot nm,2013
11,20,6752,tuzi,tuzigoot nm,2013
12,20,4958,tuzi,tuzigoot nm,2013
1,20,3651,tuzi,tuzigoot nm,2014
2,20,4351,tuzi,tuzigoot nm,2014
3,20,7475,tuzi,tuzigoot nm,2014
4,20,6609,tuzi,tuzigoot nm,2014
5,20,8087,tuzi,tuzigoot nm,2014
6,20,5718,tuzi,tuzigoot nm,2014
7,20,6367,tuzi,tuzigoot nm,2014
8,20,5848,tuzi,tuzigoot nm,2014
9,20,6408,tuzi,tuzigoot nm,2014
10,20,8426,tuzi,tuzigoot nm,2014
11,20,6988,tuzi,tuzigoot nm,2014
12,20,4975,tuzi,tuzigoot nm,2014
1,20,6113,tuzi,tuzigoot nm,2015
2,20,8083,tuzi,tuzigoot nm,2015
3,20,11509,tuzi,tuzigoot nm,2015
4,20,10770,tuzi,tuzigoot nm,2015
5,20,8577,tuzi,tuzigoot nm,2015
6,20,6509,tuzi,tuzigoot nm,2015
7,20,6572,tuzi,tuzigoot nm,2015
8,20,6199,tuzi,tuzigoot nm,2015
9,20,7961,tuzi,tuzigoot nm,2015
10,20,9324,tuzi,tuzigoot nm,2015
11,20,7611,tuzi,tuzigoot nm,2015
12,20,5837,tuzi,tuzigoot nm,2015
1,20,6082,tuzi,tuzigoot nm,2016
2,20,9661,tuzi,tuzigoot nm,2016
3,20,14228,tuzi,tuzigoot nm,2016
4,20,12653,tuzi,tuzigoot nm,2016
5,20,10107,tuzi,tuzigoot nm,2016
6,20,6823,tuzi,tuzigoot nm,2016
7,20,6986,tuzi,tuzigoot nm,2016
8,20,5511,tuzi,tuzigoot nm,2016
9,20,7304,tuzi,tuzigoot nm,2016
10,20,10721,tuzi,tuzigoot nm,2016
11,20,8527,tuzi,tuzigoot nm,2016
12,20,6001,tuzi,tuzigoot nm,2016
1,0,6640,tuzi,tuzigoot nm,2017
2,0,9431,tuzi,tuzigoot nm,2017
3,0,13893,tuzi,tuzigoot nm,2017
4,0,12640,tuzi,tuzigoot nm,2017
5,0,11656,tuzi,tuzigoot nm,2017
6,0,6569,tuzi,tuzigoot nm,2017
7,0,7336,tuzi,tuzigoot nm,2017
8,0,6981,tuzi,tuzigoot nm,2017
9,0,7941,tuzi,tuzigoot nm,2017
10,0,10423,tuzi,tuzigoot nm,2017
11,0,9042,tuzi,tuzigoot nm,2017
12,0,6836,tuzi,tuzigoot nm,2017
1,0,7122,tuzi,tuzigoot nm,2018
2,0,9413,tuzi,tuzigoot nm,2018
3,0,15090,tuzi,tuzigoot nm,2018
4,0,12350,tuzi,tuzigoot nm,2018
5,0,9152,tuzi,tuzigoot nm,2018
6,0,6242,tuzi,tuzigoot nm,2018
7,0,6137,tuzi,tuzigoot nm,2018
8,0,5118,tuzi,tuzigoot nm,2018
9,0,7057,tuzi,tuzigoot nm,2018
10,0,9442,tuzi,tuzigoot nm,2018
11,0,8051,tuzi,tuzigoot nm,2018
12,0,2916,tuzi,tuzigoot nm,2018
1,0,1234,tuzi,tuzigoot nm,2019
2,0,7253,tuzi,tuzigoot nm,2019
3,0,14716,tuzi,tuzigoot nm,2019
4,0,12329,tuzi,tuzigoot nm,2019
5,0,10477,tuzi,tuzigoot nm,2019
6,0,6924,tuzi,tuzigoot nm,2019
7,0,6607,tuzi,tuzigoot nm,2019
8,0,5638,tuzi,tuzigoot nm,2019
9,0,7128,tuzi,tuzigoot nm,2019
10,0,10453,tuzi,tuzigoot nm,2019
11,0,8955,tuzi,tuzigoot nm,2019
12,0,6824,tuzi,tuzigoot nm,2019
1,0,8263,tuzi,tuzigoot nm,2020
2,0,9859,tuzi,tuzigoot nm,2020
3,0,6963,tuzi,tuzigoot nm,2020
4,0,0,tuzi,tuzigoot nm,2020
5,0,0,tuzi,tuzigoot nm,2020
6,0,4857,tuzi,tuzigoot nm,2020
7,0,5808,tuzi,tuzigoot nm,2020
8,0,5324,tuzi,tuzigoot nm,2020
9,0,7312,tuzi,tuzigoot nm,2020
10,0,11519,tuzi,tuzigoot nm,2020
11,0,10446,tuzi,tuzigoot nm,2020
12,0,8007,tuzi,tuzigoot nm,2020
1,0,7131,tuzi,tuzigoot nm,2021
2,0,8551,tuzi,tuzigoot nm,2021
3,0,14217,tuzi,tuzigoot nm,2021
4,0,14509,tuzi,tuzigoot nm,2021
5,0,12790,tuzi,tuzigoot nm,2021
6,0,9623,tuzi,tuzigoot nm,2021
7,0,8908,tuzi,tuzigoot nm,2021
8,0,6675,tuzi,tuzigoot nm,2021
9,0,9301,tuzi,tuzigoot nm,2021
10,0,13441,tuzi,tuzigoot nm,2021
11,0,11335,tuzi,tuzigoot nm,2021
12,0,7925,tuzi,tuzigoot nm,2021
1,0,8189,tuzi,tuzigoot nm,2022
2,0,11074,tuzi,tuzigoot nm,2022
3,0,16834,tuzi,tuzigoot nm,2022
4,0,14473,tuzi,tuzigoot nm,2022
5,0,11203,tuzi,tuzigoot nm,2022
6,0,7018,tuzi,tuzigoot nm,2022
7,0,6384,tuzi,tuzigoot nm,2022
8,0,5292,tuzi,tuzigoot nm,2022
9,0,8090,tuzi,tuzigoot nm,2022
10,0,11073,tuzi,tuzigoot nm,2022
11,0,9616,tuzi,tuzigoot nm,2022
12,0,7393,tuzi,tuzigoot nm,2022
1,0,7175,tuzi,tuzigoot nm,2023
2,0,8962,tuzi,tuzigoot nm,2023
3,0,15742,tuzi,tuzigoot nm,2023
4,0,10778,tuzi,tuzigoot nm,2023
5,0,9899,tuzi,tuzigoot nm,2023
6,0,7007,tuzi,tuzigoot nm,2023
7,0,4676,tuzi,tuzigoot nm,2023
8,0,4803,tuzi,tuzigoot nm,2023
9,0,7567,tuzi,tuzigoot nm,2023
10,0,9953,tuzi,tuzigoot nm,2023
11,0,8964,tuzi,tuzigoot nm,2023
12,0,7410,tuzi,tuzigoot nm,2023
1,0,6982,tuzi,tuzigoot nm,2024
2,0,8954,tuzi,tuzigoot nm,2024
